period,day_ahead_demand_forecast_MW,total_demand_MW,net_demand_MW,Total interchange
2023-05-01 02:00:00+00:00,23779.0,22340.0,22837.0,-387.0
2023-05-01 03:00:00+00:00,25156.0,23853.0,21625.0,-2453.0
2023-05-01 04:00:00+00:00,25740.0,24943.0,20889.0,-3488.0
2023-05-01 05:00:00+00:00,25065.0,25309.0,19246.0,-4542.0
2023-05-01 06:00:00+00:00,23745.0,24788.0,17715.0,-4957.0
2023-05-01 07:00:00+00:00,22289.0,23521.0,16898.0,-4534.0
2023-05-01 08:00:00+00:00,21185.0,22310.0,14735.0,-6351.0
2023-05-01 09:00:00+00:00,20413.0,22096.0,13989.0,-6290.0
2023-05-01 10:00:00+00:00,19997.0,21376.0,13482.0,-6262.0
2023-05-01 11:00:00+00:00,19855.0,20830.0,13863.0,-5672.0
2023-05-01 12:00:00+00:00,20203.0,20659.0,14567.0,-4718.0
2023-05-01 13:00:00+00:00,21420.0,20391.0,16321.0,-3841.0
2023-05-01 14:00:00+00:00,23145.0,21319.0,17500.0,-4461.0
2023-05-01 15:00:00+00:00,24097.0,22912.0,20457.0,-3750.0
2023-05-01 16:00:00+00:00,23838.0,24652.0,22962.0,-2125.0
2023-05-01 17:00:00+00:00,23244.0,24965.0,23273.0,-1866.0
2023-05-01 18:00:00+00:00,22172.0,24895.0,23547.0,-1669.0
2023-05-01 19:00:00+00:00,21116.0,24907.0,24067.0,-617.0
2023-05-01 20:00:00+00:00,20357.0,24393.0,24482.0,592.0
2023-05-01 21:00:00+00:00,19683.0,23572.0,24181.0,570.0
2023-05-01 22:00:00+00:00,19442.0,23303.0,23130.0,286.0
2023-05-01 23:00:00+00:00,19863.0,22556.0,22713.0,-74.0
2023-05-02 00:00:00+00:00,20970.0,22510.0,22178.0,-902.0
2023-05-02 01:00:00+00:00,22531.0,22965.0,21296.0,-2378.0
2023-05-02 02:00:00+00:00,24167.0,23896.0,20770.0,-3221.0
2023-05-02 03:00:00+00:00,25820.0,24848.0,20952.0,-4099.0
2023-05-02 04:00:00+00:00,26565.0,25884.0,20767.0,-4676.0
2023-05-02 05:00:00+00:00,25830.0,26284.0,19817.0,-5080.0
2023-05-02 06:00:00+00:00,24331.0,25701.0,17855.0,-5706.0
2023-05-02 07:00:00+00:00,22728.0,24313.0,16091.0,-5831.0
2023-05-02 08:00:00+00:00,22257.0,22801.0,15558.0,-5620.0
2023-05-02 09:00:00+00:00,21626.0,22007.0,15006.0,-5539.0
2023-05-02 10:00:00+00:00,21105.0,21305.0,14448.0,-5864.0
2023-05-02 11:00:00+00:00,20953.0,21086.0,13579.0,-6680.0
2023-05-02 12:00:00+00:00,21327.0,21040.0,13919.0,-6433.0
2023-05-02 13:00:00+00:00,22513.0,21159.0,15551.0,-5786.0
2023-05-02 14:00:00+00:00,24051.0,22240.0,17034.0,-5848.0
2023-05-02 15:00:00+00:00,24677.0,23783.0,19740.0,-4431.0
2023-05-02 16:00:00+00:00,24176.0,24495.0,20917.0,-3114.0
2023-05-02 17:00:00+00:00,23422.0,24124.0,20786.0,-2947.0
2023-05-02 18:00:00+00:00,22584.0,23713.0,20901.0,-2680.0
2023-05-02 19:00:00+00:00,21658.0,23482.0,21397.0,-1766.0
2023-05-02 20:00:00+00:00,20799.0,23114.0,21479.0,-1187.0
2023-05-02 21:00:00+00:00,20429.0,22592.0,21773.0,-260.0
2023-05-02 22:00:00+00:00,20355.0,21996.0,21470.0,113.0
2023-05-02 23:00:00+00:00,20776.0,21364.0,21595.0,31.0
2023-05-03 00:00:00+00:00,21880.0,21606.0,22020.0,40.0
2023-05-03 01:00:00+00:00,23354.0,22066.0,22342.0,-490.0
2023-05-03 02:00:00+00:00,24680.0,23075.0,20430.0,-2759.0
2023-05-03 03:00:00+00:00,26195.0,24024.0,19792.0,-4708.0
2023-05-03 04:00:00+00:00,26971.0,25641.0,20102.0,-5088.0
2023-05-03 05:00:00+00:00,26376.0,26376.0,19173.0,-5552.0
2023-05-03 06:00:00+00:00,24995.0,25846.0,16862.0,-6428.0
2023-05-03 07:00:00+00:00,23582.0,24357.0,15336.0,-6400.0
2023-05-03 08:00:00+00:00,22493.0,22868.0,13286.0,-7919.0
2023-05-03 09:00:00+00:00,21801.0,22177.0,12473.0,-7991.0
2023-05-03 10:00:00+00:00,21373.0,21516.0,12169.0,-7803.0
2023-05-03 11:00:00+00:00,21167.0,21012.0,12365.0,-7458.0
2023-05-03 12:00:00+00:00,21582.0,20899.0,12537.0,-7689.0
2023-05-03 13:00:00+00:00,22796.0,21375.0,13371.0,-8010.0
2023-05-03 14:00:00+00:00,24177.0,22459.0,15525.0,-7720.0
2023-05-03 15:00:00+00:00,24813.0,24012.0,19079.0,-5212.0
2023-05-03 16:00:00+00:00,24333.0,24684.0,21144.0,-2987.0
2023-05-03 17:00:00+00:00,23131.0,24410.0,21223.0,-2093.0
2023-05-03 18:00:00+00:00,21955.0,23376.0,21038.0,-1524.0
2023-05-03 19:00:00+00:00,21221.0,22470.0,21293.0,-896.0
2023-05-03 20:00:00+00:00,20849.0,21866.0,21341.0,-896.0
2023-05-03 21:00:00+00:00,21030.0,21822.0,21673.0,-734.0
2023-05-03 22:00:00+00:00,21378.0,21955.0,21336.0,-585.0
2023-05-03 23:00:00+00:00,21938.0,21533.0,21252.0,-807.0
2023-05-04 00:00:00+00:00,22922.0,21675.0,20579.0,-2128.0
2023-05-04 01:00:00+00:00,24097.0,22607.0,18807.0,-4787.0
2023-05-04 02:00:00+00:00,25188.0,23648.0,18091.0,-5935.0
2023-05-04 03:00:00+00:00,26345.0,24587.0,18478.0,-6663.0
2023-05-04 04:00:00+00:00,27212.0,25839.0,18274.0,-7456.0
2023-05-04 05:00:00+00:00,26701.0,26470.0,17324.0,-7755.0
2023-05-04 06:00:00+00:00,25222.0,25862.0,14955.0,-8498.0
2023-05-04 07:00:00+00:00,23735.0,24330.0,13921.0,-8358.0
2023-05-04 08:00:00+00:00,22406.0,23099.0,12907.0,-8822.0
2023-05-04 09:00:00+00:00,21696.0,22601.0,12592.0,-8817.0
2023-05-04 10:00:00+00:00,21190.0,22222.0,11993.0,-8971.0
2023-05-04 11:00:00+00:00,20932.0,21841.0,11803.0,-9082.0
2023-05-04 12:00:00+00:00,21287.0,21769.0,12212.0,-8778.0
2023-05-04 13:00:00+00:00,22441.0,21752.0,13089.0,-8635.0
2023-05-04 14:00:00+00:00,23817.0,22455.0,14373.0,-9070.0
2023-05-04 15:00:00+00:00,24729.0,23927.0,17428.0,-7911.0
2023-05-04 16:00:00+00:00,24575.0,25298.0,18925.0,-6356.0
2023-05-04 17:00:00+00:00,23835.0,25080.0,19722.0,-5196.0
2023-05-04 18:00:00+00:00,22977.0,24730.0,19214.0,-5581.0
2023-05-04 19:00:00+00:00,22000.0,24598.0,19126.0,-4740.0
2023-05-04 20:00:00+00:00,21312.0,23653.0,19687.0,-3485.0
2023-05-04 21:00:00+00:00,21059.0,22992.0,19948.0,-2585.0
2023-05-04 22:00:00+00:00,20946.0,22472.0,19729.0,-2747.0
2023-05-04 23:00:00+00:00,21301.0,22406.0,19805.0,-2760.0
2023-05-05 00:00:00+00:00,22095.0,22450.0,20031.0,-3289.0
2023-05-05 01:00:00+00:00,23160.0,23229.0,18951.0,-4765.0
2023-05-05 02:00:00+00:00,24429.0,23839.0,16435.0,-7344.0
2023-05-05 03:00:00+00:00,25687.0,24423.0,16687.0,-8196.0
2023-05-05 04:00:00+00:00,26542.0,25664.0,16564.0,-8901.0
2023-05-05 05:00:00+00:00,26114.0,26308.0,15705.0,-9181.0
2023-05-05 06:00:00+00:00,24727.0,25782.0,14675.0,-9122.0
2023-05-05 07:00:00+00:00,23189.0,24567.0,13668.0,-8737.0
2023-05-05 08:00:00+00:00,22110.0,23311.0,12617.0,-9652.0
2023-05-05 09:00:00+00:00,21424.0,23107.0,12116.0,-9378.0
2023-05-05 10:00:00+00:00,20946.0,22352.0,11940.0,-8893.0
2023-05-05 11:00:00+00:00,20688.0,21718.0,11936.0,-8780.0
2023-05-05 12:00:00+00:00,21109.0,21597.0,12134.0,-8633.0
2023-05-05 13:00:00+00:00,22253.0,21740.0,12958.0,-8810.0
2023-05-05 14:00:00+00:00,23520.0,22697.0,14891.0,-8486.0
2023-05-05 15:00:00+00:00,24198.0,23998.0,19068.0,-5658.0
2023-05-05 16:00:00+00:00,23759.0,25011.0,21054.0,-3318.0
2023-05-05 17:00:00+00:00,22727.0,24503.0,21083.0,-3134.0
2023-05-05 18:00:00+00:00,21664.0,24209.0,20423.0,-3352.0
2023-05-05 19:00:00+00:00,20636.0,23725.0,20464.0,-3204.0
2023-05-05 20:00:00+00:00,19925.0,23595.0,20741.0,-1673.0
2023-05-05 21:00:00+00:00,19587.0,22422.0,20618.0,-1426.0
2023-05-05 22:00:00+00:00,19605.0,22047.0,19854.0,-1406.0
2023-05-05 23:00:00+00:00,20170.0,21342.0,19464.0,-1476.0
2023-05-06 00:00:00+00:00,21483.0,21080.0,19567.0,-2185.0
2023-05-06 01:00:00+00:00,22815.0,21922.0,19697.0,-2817.0
2023-05-06 02:00:00+00:00,23829.0,22780.0,17627.0,-5362.0
2023-05-06 03:00:00+00:00,24965.0,23705.0,16286.0,-7766.0
2023-05-06 04:00:00+00:00,25825.0,24836.0,17042.0,-7690.0
2023-05-06 05:00:00+00:00,25469.0,25517.0,16236.0,-7916.0
2023-05-06 06:00:00+00:00,24313.0,24944.0,14609.0,-8602.0
2023-05-06 07:00:00+00:00,22977.0,23956.0,14086.0,-8036.0
2023-05-06 08:00:00+00:00,22033.0,22831.0,14003.0,-7325.0
2023-05-06 09:00:00+00:00,21273.0,22143.0,13663.0,-6708.0
2023-05-06 10:00:00+00:00,20672.0,21192.0,13263.0,-6401.0
2023-05-06 11:00:00+00:00,20324.0,20508.0,12932.0,-6322.0
2023-05-06 12:00:00+00:00,20284.0,20108.0,12706.0,-6480.0
2023-05-06 13:00:00+00:00,20603.0,20111.0,12787.0,-6752.0
2023-05-06 14:00:00+00:00,20734.0,20493.0,13428.0,-6389.0
2023-05-06 15:00:00+00:00,21034.0,20662.0,17106.0,-3496.0
2023-05-06 16:00:00+00:00,20648.0,20810.0,19076.0,-1608.0
2023-05-06 17:00:00+00:00,19663.0,20768.0,17824.0,-2056.0
2023-05-06 18:00:00+00:00,18446.0,19909.0,16518.0,-2593.0
2023-05-06 19:00:00+00:00,17201.0,19188.0,16028.0,-2387.0
2023-05-06 20:00:00+00:00,16377.0,18498.0,15920.0,-1596.0
2023-05-06 21:00:00+00:00,15880.0,17609.0,15901.0,-1237.0
2023-05-06 22:00:00+00:00,16000.0,17195.0,15670.0,-834.0
2023-05-06 23:00:00+00:00,16810.0,16575.0,16952.0,-469.0
2023-05-07 00:00:00+00:00,18372.0,17405.0,17177.0,-1386.0
2023-05-07 01:00:00+00:00,20120.0,18523.0,16982.0,-3216.0
2023-05-07 02:00:00+00:00,21908.0,20370.0,15082.0,-5720.0
2023-05-07 03:00:00+00:00,23391.0,21708.0,14161.0,-7870.0
2023-05-07 04:00:00+00:00,24407.0,23088.0,15035.0,-7946.0
2023-05-07 05:00:00+00:00,24187.0,23989.0,14025.0,-8520.0
2023-05-07 06:00:00+00:00,23314.0,23560.0,13123.0,-8837.0
2023-05-07 07:00:00+00:00,22170.0,22703.0,12344.0,-8559.0
2023-05-07 08:00:00+00:00,21555.0,21663.0,12565.0,-7692.0
2023-05-07 09:00:00+00:00,20834.0,21099.0,11920.0,-7728.0
2023-05-07 10:00:00+00:00,20288.0,20471.0,11583.0,-7650.0
2023-05-07 11:00:00+00:00,19983.0,20093.0,11834.0,-7105.0
2023-05-07 12:00:00+00:00,19894.0,19811.0,12131.0,-6638.0
2023-05-07 13:00:00+00:00,20074.0,19715.0,12331.0,-6561.0
2023-05-07 14:00:00+00:00,20216.0,19779.0,12936.0,-6113.0
2023-05-07 15:00:00+00:00,20079.0,19843.0,15135.0,-3826.0
2023-05-07 16:00:00+00:00,19317.0,19626.0,16532.0,-1405.0
2023-05-07 17:00:00+00:00,17751.0,18377.0,15543.0,-1913.0
2023-05-07 18:00:00+00:00,16281.0,17835.0,15055.0,-1353.0
2023-05-07 19:00:00+00:00,15261.0,16936.0,14805.0,-1192.0
2023-05-07 20:00:00+00:00,14661.0,16498.0,14796.0,-270.0
2023-05-07 21:00:00+00:00,14532.0,15604.0,14947.0,372.0
2023-05-07 22:00:00+00:00,14949.0,15134.0,15291.0,664.0
2023-05-07 23:00:00+00:00,16039.0,15197.0,15665.0,373.0
2023-05-08 00:00:00+00:00,17731.0,15915.0,16813.0,238.0
2023-05-08 01:00:00+00:00,19817.0,17080.0,18153.0,-586.0
2023-05-08 02:00:00+00:00,21941.0,19418.0,18126.0,-2620.0
2023-05-08 03:00:00+00:00,23616.0,21649.0,17407.0,-5395.0
2023-05-08 04:00:00+00:00,24565.0,23795.0,17758.0,-6223.0
2023-05-08 05:00:00+00:00,24169.0,24997.0,16778.0,-6690.0
2023-05-08 06:00:00+00:00,23064.0,24510.0,15269.0,-7004.0
2023-05-08 07:00:00+00:00,21747.0,23208.0,14012.0,-6879.0
2023-05-08 08:00:00+00:00,21218.0,21834.0,13594.0,-6335.0
2023-05-08 09:00:00+00:00,20663.0,20836.0,13083.0,-6223.0
2023-05-08 10:00:00+00:00,20282.0,20297.0,12770.0,-6226.0
2023-05-08 11:00:00+00:00,20153.0,19957.0,12688.0,-6118.0
2023-05-08 12:00:00+00:00,20670.0,19768.0,12661.0,-6534.0
2023-05-08 13:00:00+00:00,21799.0,20135.0,13697.0,-6645.0
2023-05-08 14:00:00+00:00,23274.0,21304.0,15978.0,-5818.0
2023-05-08 15:00:00+00:00,23881.0,22563.0,19286.0,-3585.0
2023-05-08 16:00:00+00:00,22941.0,23231.0,21226.0,-1793.0
2023-05-08 17:00:00+00:00,21542.0,23052.0,21809.0,-266.0
2023-05-08 18:00:00+00:00,19912.0,22066.0,21910.0,291.0
2023-05-08 19:00:00+00:00,18637.0,21580.0,22017.0,1065.0
2023-05-08 20:00:00+00:00,17886.0,20956.0,21898.0,1641.0
2023-05-08 21:00:00+00:00,17637.0,20286.0,22104.0,1836.0
2023-05-08 22:00:00+00:00,17656.0,20315.0,21852.0,2009.0
2023-05-08 23:00:00+00:00,18498.0,19916.0,22189.0,2069.0
2023-05-09 00:00:00+00:00,20026.0,20107.0,22482.0,1507.0
2023-05-09 01:00:00+00:00,21922.0,20985.0,21842.0,-240.0
2023-05-09 02:00:00+00:00,23785.0,22439.0,19954.0,-3153.0
2023-05-09 03:00:00+00:00,25449.0,23985.0,19881.0,-4843.0
2023-05-09 04:00:00+00:00,26182.0,25689.0,19394.0,-6020.0
2023-05-09 05:00:00+00:00,25549.0,26477.0,17835.0,-6798.0
2023-05-09 06:00:00+00:00,24164.0,25724.0,15882.0,-7472.0
2023-05-09 07:00:00+00:00,22672.0,24390.0,14988.0,-6778.0
2023-05-09 08:00:00+00:00,21600.0,22734.0,14161.0,-6731.0
2023-05-09 09:00:00+00:00,20740.0,21830.0,13460.0,-6814.0
2023-05-09 10:00:00+00:00,20245.0,21145.0,13041.0,-6662.0
2023-05-09 11:00:00+00:00,20056.0,20648.0,12703.0,-6842.0
2023-05-09 12:00:00+00:00,20482.0,20514.0,12841.0,-6899.0
2023-05-09 13:00:00+00:00,21666.0,20646.0,13679.0,-7158.0
2023-05-09 14:00:00+00:00,23063.0,21676.0,15391.0,-6485.0
2023-05-09 15:00:00+00:00,23640.0,22734.0,18046.0,-4924.0
2023-05-09 16:00:00+00:00,23006.0,23247.0,20525.0,-2522.0
2023-05-09 17:00:00+00:00,21765.0,23072.0,21569.0,-676.0
2023-05-09 18:00:00+00:00,20500.0,22262.0,22035.0,683.0
2023-05-09 19:00:00+00:00,19171.0,21484.0,21852.0,737.0
2023-05-09 20:00:00+00:00,18523.0,21176.0,21962.0,1509.0
2023-05-09 21:00:00+00:00,18351.0,20496.0,21652.0,1721.0
2023-05-09 22:00:00+00:00,18533.0,20048.0,21600.0,1684.0
2023-05-09 23:00:00+00:00,19394.0,20018.0,21247.0,918.0
2023-05-10 00:00:00+00:00,20482.0,20267.0,21123.0,362.0
2023-05-10 01:00:00+00:00,22052.0,20839.0,20869.0,-961.0
2023-05-10 02:00:00+00:00,23810.0,22116.0,19799.0,-3134.0
2023-05-10 03:00:00+00:00,25670.0,23769.0,19727.0,-4779.0
2023-05-10 04:00:00+00:00,26757.0,25393.0,20075.0,-5071.0
2023-05-10 05:00:00+00:00,26267.0,26113.0,18917.0,-5492.0
2023-05-10 06:00:00+00:00,24689.0,25512.0,17222.0,-6120.0
2023-05-10 07:00:00+00:00,23057.0,24226.0,16332.0,-5530.0
2023-05-10 08:00:00+00:00,21765.0,22617.0,15268.0,-5870.0
2023-05-10 09:00:00+00:00,20989.0,21989.0,14639.0,-5651.0
2023-05-10 10:00:00+00:00,20472.0,21116.0,14411.0,-5171.0
2023-05-10 11:00:00+00:00,20268.0,20542.0,14366.0,-5239.0
2023-05-10 12:00:00+00:00,20673.0,20560.0,14594.0,-5268.0
2023-05-10 13:00:00+00:00,21796.0,20834.0,15576.0,-5425.0
2023-05-10 14:00:00+00:00,23076.0,21863.0,17846.0,-4178.0
2023-05-10 15:00:00+00:00,23692.0,22965.0,21366.0,-1529.0
2023-05-10 16:00:00+00:00,22953.0,23447.0,22968.0,-43.0
2023-05-10 17:00:00+00:00,21920.0,23212.0,22436.0,-207.0
2023-05-10 18:00:00+00:00,20827.0,22775.0,22029.0,-759.0
2023-05-10 19:00:00+00:00,19819.0,22917.0,21327.0,-813.0
2023-05-10 20:00:00+00:00,19212.0,22235.0,20102.0,-922.0
2023-05-10 21:00:00+00:00,18962.0,21242.0,20274.0,-159.0
2023-05-10 22:00:00+00:00,19000.0,20607.0,18999.0,-824.0
2023-05-10 23:00:00+00:00,19657.0,20033.0,19200.0,-556.0
2023-05-11 00:00:00+00:00,20907.0,19920.0,20006.0,-103.0
2023-05-11 01:00:00+00:00,22488.0,20380.0,20503.0,-633.0
2023-05-11 02:00:00+00:00,24355.0,21611.0,20649.0,-2004.0
2023-05-11 03:00:00+00:00,26078.0,23593.0,18868.0,-5360.0
2023-05-11 04:00:00+00:00,26804.0,25258.0,18883.0,-6387.0
2023-05-11 05:00:00+00:00,26126.0,26127.0,18400.0,-6495.0
2023-05-11 06:00:00+00:00,24378.0,25685.0,16440.0,-7094.0
2023-05-11 07:00:00+00:00,22845.0,24251.0,15565.0,-6640.0
2023-05-11 08:00:00+00:00,21619.0,22898.0,14862.0,-6396.0
2023-05-11 09:00:00+00:00,20858.0,22062.0,14108.0,-6275.0
2023-05-11 10:00:00+00:00,20318.0,21248.0,13777.0,-5987.0
2023-05-11 11:00:00+00:00,20134.0,20712.0,13496.0,-6142.0
2023-05-11 12:00:00+00:00,20551.0,20524.0,13543.0,-6471.0
2023-05-11 13:00:00+00:00,21656.0,20941.0,14647.0,-6500.0
2023-05-11 14:00:00+00:00,22835.0,22016.0,16468.0,-6077.0
2023-05-11 15:00:00+00:00,23360.0,23260.0,18931.0,-4620.0
2023-05-11 16:00:00+00:00,22330.0,23873.0,20073.0,-3202.0
2023-05-11 17:00:00+00:00,20898.0,23347.0,20023.0,-2241.0
2023-05-11 18:00:00+00:00,19236.0,22415.0,20467.0,-1314.0
2023-05-11 19:00:00+00:00,17957.0,21894.0,19785.0,-1460.0
2023-05-11 20:00:00+00:00,17311.0,21384.0,19491.0,-802.0
2023-05-11 21:00:00+00:00,17275.0,20475.0,18764.0,-861.0
2023-05-11 22:00:00+00:00,17783.0,19820.0,19319.0,-106.0
2023-05-11 23:00:00+00:00,18904.0,19586.0,19343.0,123.0
2023-05-12 00:00:00+00:00,20434.0,19438.0,21239.0,495.0
2023-05-12 01:00:00+00:00,22225.0,20956.0,21438.0,-650.0
2023-05-12 02:00:00+00:00,24160.0,22532.0,20496.0,-3006.0
2023-05-12 03:00:00+00:00,25662.0,24384.0,19517.0,-5235.0
2023-05-12 04:00:00+00:00,26426.0,25741.0,19769.0,-5618.0
2023-05-12 05:00:00+00:00,25847.0,26433.0,18995.0,-5875.0
2023-05-12 06:00:00+00:00,24464.0,25970.0,16897.0,-6314.0
2023-05-12 07:00:00+00:00,22901.0,24479.0,15135.0,-6921.0
2023-05-12 08:00:00+00:00,21754.0,23254.0,14171.0,-7276.0
2023-05-12 09:00:00+00:00,20927.0,22619.0,13329.0,-7415.0
2023-05-12 10:00:00+00:00,20488.0,21978.0,13099.0,-6867.0
2023-05-12 11:00:00+00:00,20317.0,21195.0,12696.0,-6934.0
2023-05-12 12:00:00+00:00,20851.0,20872.0,12670.0,-7531.0
2023-05-12 13:00:00+00:00,21908.0,21433.0,13227.0,-8096.0
2023-05-12 14:00:00+00:00,22592.0,22404.0,15109.0,-7544.0
2023-05-12 15:00:00+00:00,23008.0,23523.0,18924.0,-4588.0
2023-05-12 16:00:00+00:00,22222.0,24047.0,20861.0,-2744.0
2023-05-12 17:00:00+00:00,20944.0,23828.0,21425.0,-2151.0
2023-05-12 18:00:00+00:00,19610.0,23588.0,21402.0,-873.0
2023-05-12 19:00:00+00:00,18754.0,22322.0,21306.0,101.0
2023-05-12 20:00:00+00:00,18642.0,21272.0,21169.0,709.0
2023-05-12 21:00:00+00:00,19196.0,20441.0,21614.0,433.0
2023-05-12 22:00:00+00:00,20170.0,21037.0,22018.0,833.0
2023-05-12 23:00:00+00:00,21795.0,21095.0,22340.0,791.0
2023-05-13 00:00:00+00:00,23569.0,21501.0,23368.0,779.0
2023-05-13 01:00:00+00:00,25345.0,22638.0,23333.0,-628.0
2023-05-13 02:00:00+00:00,26652.0,24431.0,21900.0,-3289.0
2023-05-13 03:00:00+00:00,27280.0,26038.0,21537.0,-4515.0
2023-05-13 04:00:00+00:00,27611.0,27039.0,21119.0,-5277.0
2023-05-13 05:00:00+00:00,26852.0,27391.0,19878.0,-5777.0
2023-05-13 06:00:00+00:00,25329.0,26761.0,17641.0,-6818.0
2023-05-13 07:00:00+00:00,23787.0,25331.0,15759.0,-7102.0
2023-05-13 08:00:00+00:00,22844.0,23772.0,14774.0,-7334.0
2023-05-13 09:00:00+00:00,21868.0,23046.0,13888.0,-7414.0
2023-05-13 10:00:00+00:00,21115.0,22254.0,13246.0,-7337.0
2023-05-13 11:00:00+00:00,20647.0,21529.0,12797.0,-7476.0
2023-05-13 12:00:00+00:00,20635.0,21118.0,12281.0,-7847.0
2023-05-13 13:00:00+00:00,20871.0,21012.0,12005.0,-8222.0
2023-05-13 14:00:00+00:00,20723.0,21164.0,12612.0,-7977.0
2023-05-13 15:00:00+00:00,20436.0,21279.0,16101.0,-5043.0
2023-05-13 16:00:00+00:00,19810.0,21323.0,18844.0,-2737.0
2023-05-13 17:00:00+00:00,18906.0,21620.0,19781.0,-1314.0
2023-05-13 18:00:00+00:00,18278.0,21135.0,19210.0,-815.0
2023-05-13 19:00:00+00:00,18062.0,20116.0,19191.0,-195.0
2023-05-13 20:00:00+00:00,18467.0,19461.0,19146.0,330.0
2023-05-13 21:00:00+00:00,19485.0,18942.0,20309.0,1227.0
2023-05-13 22:00:00+00:00,20984.0,19145.0,21019.0,1508.0
2023-05-13 23:00:00+00:00,22851.0,19659.0,21790.0,724.0
2023-05-14 00:00:00+00:00,24974.0,21109.0,22450.0,-347.0
2023-05-14 01:00:00+00:00,27170.0,23143.0,22407.0,-2174.0
2023-05-14 02:00:00+00:00,28539.0,25109.0,22218.0,-3973.0
2023-05-14 03:00:00+00:00,28689.0,26983.0,21433.0,-5539.0
2023-05-14 04:00:00+00:00,28592.0,28027.0,20841.0,-6162.0
2023-05-14 05:00:00+00:00,27813.0,28096.0,19720.0,-6640.0
2023-05-14 06:00:00+00:00,26108.0,27285.0,17634.0,-7122.0
2023-05-14 07:00:00+00:00,24327.0,25820.0,16204.0,-7099.0
2023-05-14 08:00:00+00:00,22795.0,24350.0,14550.0,-7652.0
2023-05-14 09:00:00+00:00,21735.0,23111.0,13211.0,-7866.0
2023-05-14 10:00:00+00:00,20916.0,22073.0,12764.0,-7568.0
2023-05-14 11:00:00+00:00,20431.0,21311.0,12101.0,-7678.0
2023-05-14 12:00:00+00:00,20185.0,20756.0,11674.0,-7839.0
2023-05-14 13:00:00+00:00,20199.0,20494.0,11480.0,-8000.0
2023-05-14 14:00:00+00:00,19931.0,20419.0,12971.0,-6552.0
2023-05-14 15:00:00+00:00,19565.0,20171.0,16538.0,-3292.0
2023-05-14 16:00:00+00:00,18817.0,20073.0,18856.0,-1427.0
2023-05-14 17:00:00+00:00,17988.0,20409.0,19775.0,-511.0
2023-05-14 18:00:00+00:00,17286.0,20398.0,18864.0,-108.0
2023-05-14 19:00:00+00:00,16988.0,19256.0,19265.0,600.0
2023-05-14 20:00:00+00:00,17287.0,18949.0,20226.0,1335.0
2023-05-14 21:00:00+00:00,18265.0,19122.0,21504.0,2083.0
2023-05-14 22:00:00+00:00,19677.0,19482.0,22213.0,2313.0
2023-05-14 23:00:00+00:00,21406.0,19886.0,23365.0,2114.0
2023-05-15 00:00:00+00:00,23375.0,21069.0,24163.0,1383.0
2023-05-15 01:00:00+00:00,25458.0,22702.0,23824.0,-333.0
2023-05-15 02:00:00+00:00,26903.0,24374.0,22140.0,-3686.0
2023-05-15 03:00:00+00:00,27237.0,26310.0,21286.0,-5018.0
2023-05-15 04:00:00+00:00,27309.0,27223.0,20738.0,-5765.0
2023-05-15 05:00:00+00:00,26416.0,27505.0,19318.0,-6451.0
2023-05-15 06:00:00+00:00,24713.0,26857.0,17526.0,-6762.0
2023-05-15 07:00:00+00:00,23052.0,25218.0,16060.0,-6562.0
2023-05-15 08:00:00+00:00,22398.0,23589.0,14281.0,-6986.0
2023-05-15 09:00:00+00:00,21515.0,22295.0,13161.0,-7493.0
2023-05-15 10:00:00+00:00,20890.0,21753.0,12881.0,-7448.0
2023-05-15 11:00:00+00:00,20650.0,21423.0,12452.0,-7560.0
2023-05-15 12:00:00+00:00,20955.0,21098.0,12719.0,-7578.0
2023-05-15 13:00:00+00:00,22027.0,21400.0,13560.0,-7524.0
2023-05-15 14:00:00+00:00,23143.0,22095.0,15630.0,-6678.0
2023-05-15 15:00:00+00:00,23771.0,23106.0,18996.0,-4704.0
2023-05-15 16:00:00+00:00,23365.0,24128.0,20863.0,-3682.0
2023-05-15 17:00:00+00:00,22610.0,24873.0,21499.0,-2645.0
2023-05-15 18:00:00+00:00,21679.0,24377.0,21999.0,-1456.0
2023-05-15 19:00:00+00:00,21130.0,23475.0,22245.0,-704.0
2023-05-15 20:00:00+00:00,21177.0,22975.0,22461.0,-237.0
2023-05-15 21:00:00+00:00,21816.0,22759.0,22833.0,-84.0
2023-05-15 22:00:00+00:00,22841.0,22931.0,23010.0,282.0
2023-05-15 23:00:00+00:00,24404.0,22966.0,23721.0,53.0
2023-05-16 00:00:00+00:00,26024.0,24053.0,24430.0,-658.0
2023-05-16 01:00:00+00:00,27830.0,25570.0,25486.0,-902.0
2023-05-16 02:00:00+00:00,29115.0,27113.0,26316.0,-837.0
2023-05-16 03:00:00+00:00,29547.0,27947.0,25719.0,-2510.0
2023-05-16 04:00:00+00:00,29575.0,29245.0,25287.0,-3398.0
2023-05-16 05:00:00+00:00,28483.0,29578.0,23219.0,-4569.0
2023-05-16 06:00:00+00:00,26526.0,28674.0,19178.0,-6546.0
2023-05-16 07:00:00+00:00,24765.0,26748.0,16491.0,-7407.0
2023-05-16 08:00:00+00:00,23753.0,24962.0,15286.0,-7257.0
2023-05-16 09:00:00+00:00,22698.0,23713.0,14489.0,-7204.0
2023-05-16 10:00:00+00:00,21989.0,22918.0,13848.0,-7174.0
2023-05-16 11:00:00+00:00,21647.0,22296.0,13655.0,-7093.0
